id,RevisionId,AllocationId,TradeTypeName,SecurityId,SecurityType,Name,Ticker,CUSIP,ISIN,TradeDate,SettleDate,Quantity,Price,TradeFXRate,Principal,Interest,TotalCash,AllocationQTY,AllocationPrincipal,AllocationInterest,AllocationFees,AllocationCash,PortfolioName,CustodianName,StrategyName,Strategy1Name,Strategy2Name,Counterparty,AllocationRule,IsCustomAllocation,Year
308,1,ALLOC00307,Short,SECID0007,Real Estate Debt,Cedar Heights Residences,TKR007,CUSIP00007,ISIN000007,2024-10-04,2024-10-05,4601.85,100.47,1.0319,462347.87,164.31,462317.26,4601.85,462347.87,164.31,194.92,462317.26,Delta Urban Holdings,BNY Mellon,Opportunistic,Core Plus,Mixed Use,Goldman Sachs,Pro-Rata,True,2024
309,1,ALLOC00308,Short,SECID0008,Real Estate Debt,Granite Business Center,TKR008,CUSIP00008,ISIN000008,2023-03-21,2023-03-22,16724.04,126.54,0.9794,2116260.02,5.86,2116167.13,16724.04,2116260.02,5.86,98.75,2116167.13,Delta Urban Holdings,State Street,Core,Value Add,Mixed Use,Goldman Sachs,Equal Weight,False,2023
310,1,ALLOC00309,Cover,SECID0009,REIT Equity,Cedar Heights Residences,TKR009,CUSIP00009,ISIN000009,2025-09-11,2025-09-13,19934.05,101.3,0.9682,2019319.26,435.99,2019599.71,19934.05,2019319.26,435.99,155.54,2019599.71,Evergreen REIT Fund,BNY Mellon,Core Plus,Value Add,Mixed Use,Goldman Sachs,Equal Weight,True,2025
311,1,ALLOC00310,Buy,SECID0010,Real Estate Debt,Granite Business Center,TKR010,CUSIP00010,ISIN000010,2023-04-15,2023-04-16,2493.53,359.22,0.9253,895725.85,173.81,895806.41,2493.53,895725.85,173.81,93.25,895806.41,Evergreen REIT Fund,State Street,Opportunistic,Opportunistic,Residential,Morgan Stanley,Equal Weight,False,2023
312,1,ALLOC00311,Sell,SECID0011,Property Direct,Maple Grove Apartments,TKR011,CUSIP00011,ISIN000011,2025-10-25,2025-10-26,11301.37,269.98,0.9094,3051143.87,266.58,3051300.26,11301.37,3051143.87,266.58,110.19,3051300.26,Alpha Real Estate Fund,Northern Trust,Opportunistic,Opportunistic,Commercial,Citi,Equal Weight,False,2025
313,1,ALLOC00312,Sell,SECID0012,Property Direct,Skyline Tower,TKR012,CUSIP00012,ISIN000012,2023-05-02,2023-05-04,6000.28,451.47,1.0944,2708946.41,446.87,2709297.02,6000.28,2708946.41,446.87,96.26,2709297.02,Alpha Real Estate Fund,BNY Mellon,Value Add,Opportunistic,Residential,Goldman Sachs,Custom,True,2023
314,1,ALLOC00313,Cover,SECID0013,Mortgage Bond,Union Square Offices,TKR013,CUSIP00013,ISIN000013,2023-08-27,2023-08-28,15315.4,405.42,1.0902,6209169.47,121.23,6209132.37,15315.4,6209169.47,121.23,158.33,6209132.37,Beacon Property Trust,BNY Mellon,Core Plus,Opportunistic,Industrial,Morgan Stanley,Custom,True,2023
315,1,ALLOC00314,Buy,SECID0014,Property Direct,Harbor Plaza,TKR014,CUSIP00014,ISIN000014,2025-12-19,2025-12-22,3121.74,227.26,1.0344,709446.63,380.29,709819.82,3121.74,709446.63,380.29,7.1,709819.82,Evergreen REIT Fund,BNY Mellon,Opportunistic,Core,Industrial,Goldman Sachs,Equal Weight,False,2025
316,1,ALLOC00315,Buy,SECID0015,Mortgage Bond,Granite Business Center,TKR015,CUSIP00015,ISIN000015,2023-02-25,2023-02-28,6893.41,143.33,1.0976,988032.46,190.75,988044.44,6893.41,988032.46,190.75,178.77,988044.44,Evergreen REIT Fund,State Street,Core,Value Add,Commercial,Citi,Pro-Rata,True,2023
317,1,ALLOC00316,Buy,SECID0016,REIT Equity,Riverside Logistics Park,TKR016,CUSIP00016,ISIN000016,2025-10-20,2025-10-22,4901.72,426.48,0.9989,2090485.55,350.8,2090747.02,4901.72,2090485.55,350.8,89.33,2090747.02,Cedar Income Partners,BNY Mellon,Value Add,Core,Industrial,JPMorgan,Pro-Rata,True,2025
318,1,ALLOC00317,Cover,SECID0017,Mortgage Bond,Granite Business Center,TKR017,CUSIP00017,ISIN000017,2023-12-26,2023-12-28,4930.61,252.54,1.0182,1245176.25,332.81,1245483.79,4930.61,1245176.25,332.81,25.27,1245483.79,Alpha Real Estate Fund,Northern Trust,Core Plus,Core Plus,Residential,Goldman Sachs,Pro-Rata,False,2023
319,1,ALLOC00318,Cover,SECID0018,REIT Equity,Granite Business Center,TKR018,CUSIP00018,ISIN000018,2025-11-23,2025-11-26,8494.4,202.94,1.0489,1723853.54,173.65,1723868.5,8494.4,1723853.54,173.65,158.69,1723868.5,Delta Urban Holdings,Northern Trust,Core Plus,Opportunistic,Commercial,Goldman Sachs,Equal Weight,False,2025
320,1,ALLOC00319,Sell,SECID0019,Property Direct,Lakeside Retail Center,TKR019,CUSIP00019,ISIN000019,2023-05-14,2023-05-15,14608.24,426.22,0.9507,6226324.05,409.18,6226661.14,14608.24,6226324.05,409.18,72.09,6226661.14,Alpha Real Estate Fund,BNY Mellon,Core,Value Add,Commercial,Morgan Stanley,Equal Weight,False,2023
321,1,ALLOC00320,Sell,SECID0020,Property Direct,Riverside Logistics Park,TKR020,CUSIP00020,ISIN000020,2025-07-25,2025-07-27,15641.27,94.31,1.0,1475128.17,44.43,1475099.0,15641.27,1475128.17,44.43,73.6,1475099.0,Alpha Real Estate Fund,Northern Trust,Core Plus,Core,Industrial,Citi,Custom,True,2025
322,1,ALLOC00321,Sell,SECID0021,Property Direct,Skyline Tower,TKR021,CUSIP00021,ISIN000021,2024-04-09,2024-04-12,9760.27,175.13,0.9876,1709316.09,180.73,1709460.77,9760.27,1709316.09,180.73,36.05,1709460.77,Alpha Real Estate Fund,State Street,Value Add,Value Add,Commercial,Barclays,Equal Weight,True,2024
323,1,ALLOC00322,Short,SECID0022,Mortgage Bond,Maple Grove Apartments,TKR022,CUSIP00022,ISIN000022,2023-02-03,2023-02-06,11999.59,439.7,0.9809,5276219.72,131.69,5276206.81,11999.59,5276219.72,131.69,144.6,5276206.81,Delta Urban Holdings,State Street,Value Add,Core Plus,Industrial,Morgan Stanley,Custom,True,2023
324,1,ALLOC00323,Sell,SECID0023,Mortgage Bond,Union Square Offices,TKR023,CUSIP00023,ISIN000023,2023-09-05,2023-09-08,19854.28,22.92,0.9449,455060.1,347.54,455359.94,19854.28,455060.1,347.54,47.7,455359.94,Beacon Property Trust,State Street,Value Add,Opportunistic,Residential,Citi,Custom,False,2023
325,1,ALLOC00324,Cover,SECID0024,Property Direct,Cedar Heights Residences,TKR024,CUSIP00024,ISIN000024,2024-09-18,2024-09-21,3925.56,101.17,1.0037,397148.91,199.81,397231.51,3925.56,397148.91,199.81,117.21,397231.51,Cedar Income Partners,BNY Mellon,Value Add,Value Add,Commercial,JPMorgan,Equal Weight,False,2024
326,1,ALLOC00325,Cover,SECID0025,Property Direct,Harbor Plaza,TKR025,CUSIP00025,ISIN000025,2023-12-05,2023-12-07,17212.9,493.27,0.9494,8490607.18,269.14,8490846.21,17212.9,8490607.18,269.14,30.11,8490846.21,Evergreen REIT Fund,State Street,Value Add,Opportunistic,Mixed Use,JPMorgan,Equal Weight,True,2023
327,1,ALLOC00326,Buy,SECID0026,Property Direct,Lakeside Retail Center,TKR026,CUSIP00026,ISIN000026,2024-10-15,2024-10-17,11862.15,41.68,1.0992,494414.41,11.06,494333.02,11862.15,494414.41,11.06,92.45,494333.02,Beacon Property Trust,State Street,Value Add,Core Plus,Industrial,Citi,Custom,True,2024
328,1,ALLOC00327,Short,SECID0027,Property Direct,Union Square Offices,TKR027,CUSIP00027,ISIN000027,2025-10-16,2025-10-18,14113.93,471.95,1.0972,6661069.26,107.6,6661083.7,14113.93,6661069.26,107.6,93.16,6661083.7,Evergreen REIT Fund,Northern Trust,Core,Opportunistic,Industrial,Goldman Sachs,Equal Weight,True,2025
329,1,ALLOC00328,Sell,SECID0028,Real Estate Debt,Maple Grove Apartments,TKR028,CUSIP00028,ISIN000028,2025-06-19,2025-06-20,15514.96,44.8,0.9127,695070.21,206.86,695240.63,15514.96,695070.21,206.86,36.44,695240.63,Beacon Property Trust,State Street,Core,Core Plus,Industrial,Goldman Sachs,Pro-Rata,False,2025
330,1,ALLOC00329,Short,SECID0029,Property Direct,Maple Grove Apartments,TKR029,CUSIP00029,ISIN000029,2025-12-22,2025-12-24,16117.79,196.83,0.9949,3172464.61,423.63,3172847.56,16117.79,3172464.61,423.63,40.68,3172847.56,Delta Urban Holdings,BNY Mellon,Core,Core Plus,Commercial,JPMorgan,Custom,True,2025
331,1,ALLOC00330,Buy,SECID0030,REIT Equity,Cedar Heights Residences,TKR030,CUSIP00030,ISIN000030,2023-06-21,2023-06-24,1723.21,231.35,0.9188,398664.63,128.88,398617.05,1723.21,398664.63,128.88,176.46,398617.05,Alpha Real Estate Fund,State Street,Core Plus,Core Plus,Residential,JPMorgan,Custom,False,2023
332,1,ALLOC00331,Sell,SECID0031,Property Direct,Harbor Plaza,TKR031,CUSIP00031,ISIN000031,2023-10-19,2023-10-21,17201.24,478.3,0.9377,8227353.09,310.44,8227623.08,17201.24,8227353.09,310.44,40.45,8227623.08,Beacon Property Trust,Northern Trust,Value Add,Opportunistic,Mixed Use,Morgan Stanley,Equal Weight,True,2023
333,1,ALLOC00332,Short,SECID0032,REIT Equity,Cedar Heights Residences,TKR032,CUSIP00032,ISIN000032,2024-01-20,2024-01-21,18712.33,445.23,1.0587,8331290.69,60.14,8331163.65,18712.33,8331290.69,60.14,187.18,8331163.65,Beacon Property Trust,Northern Trust,Opportunistic,Core Plus,Mixed Use,Morgan Stanley,Equal Weight,True,2024
334,1,ALLOC00333,Short,SECID0033,Real Estate Debt,Cedar Heights Residences,TKR033,CUSIP00033,ISIN000033,2025-06-15,2025-06-18,11004.81,200.53,0.9896,2206794.55,58.19,2206739.62,11004.81,2206794.55,58.19,113.12,2206739.62,Beacon Property Trust,State Street,Core,Opportunistic,Mixed Use,Goldman Sachs,Custom,True,2025
335,1,ALLOC00334,Cover,SECID0034,Real Estate Debt,Riverside Logistics Park,TKR034,CUSIP00034,ISIN000034,2024-11-23,2024-11-26,2065.73,264.72,1.0327,546840.05,160.28,546892.5,2065.73,546840.05,160.28,107.83,546892.5,Cedar Income Partners,State Street,Core,Opportunistic,Industrial,Barclays,Custom,False,2024
336,1,ALLOC00335,Short,SECID0035,REIT Equity,Skyline Tower,TKR035,CUSIP00035,ISIN000035,2024-02-16,2024-02-17,9875.66,167.54,0.9968,1654568.08,194.4,1654660.45,9875.66,1654568.08,194.4,102.03,1654660.45,Beacon Property Trust,State Street,Value Add,Opportunistic,Industrial,Goldman Sachs,Equal Weight,True,2024
337,1,ALLOC00336,Sell,SECID0036,Property Direct,Skyline Tower,TKR036,CUSIP00036,ISIN000036,2023-05-13,2023-05-14,7100.14,273.5,1.0647,1941888.29,342.08,1942140.78,7100.14,1941888.29,342.08,89.59,1942140.78,Beacon Property Trust,State Street,Core,Opportunistic,Commercial,JPMorgan,Pro-Rata,True,2023
338,1,ALLOC00337,Short,SECID0037,REIT Equity,Union Square Offices,TKR037,CUSIP00037,ISIN000037,2024-04-19,2024-04-22,12299.04,32.16,0.9763,395537.13,450.16,395959.61,12299.04,395537.13,450.16,27.68,395959.61,Cedar Income Partners,State Street,Core,Opportunistic,Industrial,Barclays,Pro-Rata,True,2024
339,1,ALLOC00338,Short,SECID0038,Real Estate Debt,Riverside Logistics Park,TKR038,CUSIP00038,ISIN000038,2023-10-08,2023-10-11,13403.8,442.15,0.9846,5926490.17,285.27,5926602.01,13403.8,5926490.17,285.27,173.43,5926602.01,Delta Urban Holdings,Northern Trust,Core Plus,Core,Mixed Use,Barclays,Custom,True,2023
340,1,ALLOC00339,Sell,SECID0039,REIT Equity,Harbor Plaza,TKR039,CUSIP00039,ISIN000039,2024-05-20,2024-05-21,12568.09,203.78,1.0392,2561125.38,224.56,2561215.66,12568.09,2561125.38,224.56,134.28,2561215.66,Alpha Real Estate Fund,State Street,Core,Core Plus,Commercial,Citi,Custom,True,2024
341,1,ALLOC00340,Buy,SECID0040,REIT Equity,Granite Business Center,TKR040,CUSIP00040,ISIN000040,2025-05-22,2025-05-25,18619.32,205.12,1.0073,3819194.92,142.35,3819221.1,18619.32,3819194.92,142.35,116.17,3819221.1,Beacon Property Trust,State Street,Core,Opportunistic,Commercial,Citi,Pro-Rata,False,2025
342,1,ALLOC00341,Cover,SECID0041,Property Direct,Lakeside Retail Center,TKR041,CUSIP00041,ISIN000041,2024-02-04,2024-02-05,856.82,200.15,0.9167,171492.52,346.81,171821.19,856.82,171492.52,346.81,18.14,171821.19,Beacon Property Trust,BNY Mellon,Core Plus,Opportunistic,Commercial,JPMorgan,Pro-Rata,True,2024
343,1,ALLOC00342,Sell,SECID0042,Property Direct,Harbor Plaza,TKR042,CUSIP00042,ISIN000042,2023-06-28,2023-06-30,18444.61,181.56,0.9401,3348803.39,322.07,3349044.15,18444.61,3348803.39,322.07,81.31,3349044.15,Beacon Property Trust,State Street,Opportunistic,Value Add,Mixed Use,Goldman Sachs,Custom,True,2023
344,1,ALLOC00343,Cover,SECID0043,REIT Equity,Maple Grove Apartments,TKR043,CUSIP00043,ISIN000043,2023-10-17,2023-10-19,11181.38,80.25,1.0928,897305.74,28.36,897195.57,11181.38,897305.74,28.36,138.53,897195.57,Cedar Income Partners,BNY Mellon,Core Plus,Opportunistic,Residential,Morgan Stanley,Pro-Rata,False,2023
345,1,ALLOC00344,Buy,SECID0044,REIT Equity,Lakeside Retail Center,TKR044,CUSIP00044,ISIN000044,2023-10-02,2023-10-04,15397.04,68.62,0.9449,1056544.88,314.14,1056744.11,15397.04,1056544.88,314.14,114.91,1056744.11,Evergreen REIT Fund,Northern Trust,Core,Value Add,Mixed Use,Barclays,Equal Weight,True,2023
346,1,ALLOC00345,Short,SECID0045,Real Estate Debt,Maple Grove Apartments,TKR045,CUSIP00045,ISIN000045,2025-08-20,2025-08-22,6968.41,494.11,0.991,3443161.07,459.71,3443585.92,6968.41,3443161.07,459.71,34.86,3443585.92,Cedar Income Partners,Northern Trust,Opportunistic,Core,Industrial,Morgan Stanley,Custom,True,2025
347,1,ALLOC00346,Short,SECID0046,Real Estate Debt,Granite Business Center,TKR046,CUSIP00046,ISIN000046,2024-05-05,2024-05-06,9252.65,358.24,1.0083,3314669.34,113.49,3314699.39,9252.65,3314669.34,113.49,83.44,3314699.39,Delta Urban Holdings,BNY Mellon,Core,Core,Mixed Use,Barclays,Custom,False,2024
348,1,ALLOC00347,Short,SECID0047,Mortgage Bond,Granite Business Center,TKR047,CUSIP00047,ISIN000047,2024-06-22,2024-06-24,2748.98,269.67,0.9492,741317.44,356.29,741557.89,2748.98,741317.44,356.29,115.84,741557.89,Cedar Income Partners,Northern Trust,Value Add,Opportunistic,Mixed Use,Morgan Stanley,Custom,True,2024
349,1,ALLOC00348,Short,SECID0048,Real Estate Debt,Granite Business Center,TKR048,CUSIP00048,ISIN000048,2025-11-15,2025-11-17,18103.05,478.31,1.074,8658869.85,206.06,8659032.03,18103.05,8658869.85,206.06,43.88,8659032.03,Evergreen REIT Fund,BNY Mellon,Opportunistic,Core,Residential,Morgan Stanley,Custom,True,2025
350,1,ALLOC00349,Short,SECID0049,Mortgage Bond,Union Square Offices,TKR049,CUSIP00049,ISIN000049,2024-12-22,2024-12-25,15407.88,324.21,1.015,4995388.77,400.42,4995754.81,15407.88,4995388.77,400.42,34.38,4995754.81,Beacon Property Trust,BNY Mellon,Value Add,Core Plus,Residential,Goldman Sachs,Pro-Rata,True,2024
351,1,ALLOC00350,Buy,SECID0000,Property Direct,Cedar Heights Residences,TKR000,CUSIP00000,ISIN000000,2023-01-11,2023-01-12,6334.55,451.88,0.9406,2862456.45,75.3,2862485.21,6334.55,2862456.45,75.3,46.54,2862485.21,Evergreen REIT Fund,BNY Mellon,Core,Value Add,Commercial,JPMorgan,Custom,True,2023
352,1,ALLOC00351,Cover,SECID0001,Property Direct,Union Square Offices,TKR001,CUSIP00001,ISIN000001,2025-03-05,2025-03-06,8362.2,270.83,1.0237,2264734.63,79.14,2264701.07,8362.2,2264734.63,79.14,112.7,2264701.07,Alpha Real Estate Fund,Northern Trust,Opportunistic,Core,Residential,Goldman Sachs,Pro-Rata,False,2025
353,1,ALLOC00352,Sell,SECID0002,Mortgage Bond,Skyline Tower,TKR002,CUSIP00002,ISIN000002,2024-07-16,2024-07-17,15366.05,297.23,1.0976,4567251.04,181.19,4567341.25,15366.05,4567251.04,181.19,90.98,4567341.25,Delta Urban Holdings,Northern Trust,Value Add,Value Add,Residential,JPMorgan,Pro-Rata,True,2024
354,1,ALLOC00353,Short,SECID0003,Property Direct,Harbor Plaza,TKR003,CUSIP00003,ISIN000003,2023-10-10,2023-10-13,7932.95,83.25,1.0986,660418.09,395.48,660678.13,7932.95,660418.09,395.48,135.44,660678.13,Cedar Income Partners,Northern Trust,Core,Core Plus,Mixed Use,Morgan Stanley,Custom,False,2023
355,1,ALLOC00354,Short,SECID0004,Property Direct,Lakeside Retail Center,TKR004,CUSIP00004,ISIN000004,2023-09-09,2023-09-12,18095.17,21.49,0.9637,388865.2,83.44,388817.01,18095.17,388865.2,83.44,131.63,388817.01,Delta Urban Holdings,BNY Mellon,Core Plus,Value Add,Mixed Use,Goldman Sachs,Custom,True,2023
356,1,ALLOC00355,Short,SECID0005,Mortgage Bond,Cedar Heights Residences,TKR005,CUSIP00005,ISIN000005,2023-10-01,2023-10-04,11515.69,158.33,0.9399,1823279.2,235.06,1823433.52,11515.69,1823279.2,235.06,80.74,1823433.52,Cedar Income Partners,Northern Trust,Core,Core,Industrial,Morgan Stanley,Custom,False,2023
357,1,ALLOC00356,Short,SECID0006,REIT Equity,Skyline Tower,TKR006,CUSIP00006,ISIN000006,2025-04-16,2025-04-18,5406.78,457.55,1.0838,2473872.19,42.4,2473779.68,5406.78,2473872.19,42.4,134.91,2473779.68,Beacon Property Trust,State Street,Opportunistic,Core Plus,Commercial,JPMorgan,Pro-Rata,True,2025
358,1,ALLOC00357,Buy,SECID0007,Real Estate Debt,Lakeside Retail Center,TKR007,CUSIP00007,ISIN000007,2025-04-25,2025-04-26,17287.44,14.73,0.9027,254643.99,403.49,254872.8,17287.44,254643.99,403.49,174.68,254872.8,Cedar Income Partners,Northern Trust,Core Plus,Core Plus,Residential,Morgan Stanley,Pro-Rata,True,2025
359,1,ALLOC00358,Short,SECID0008,Real Estate Debt,Lakeside Retail Center,TKR008,CUSIP00008,ISIN000008,2023-02-23,2023-02-24,176.44,397.88,0.9466,70201.95,25.0,70206.46,176.44,70201.95,25.0,20.49,70206.46,Beacon Property Trust,Northern Trust,Core,Opportunistic,Mixed Use,JPMorgan,Equal Weight,True,2023
360,1,ALLOC00359,Sell,SECID0009,REIT Equity,Harbor Plaza,TKR009,CUSIP00009,ISIN000009,2024-03-17,2024-03-18,1683.21,487.35,0.9527,820312.39,439.09,820634.27,1683.21,820312.39,439.09,117.21,820634.27,Beacon Property Trust,State Street,Value Add,Opportunistic,Commercial,Barclays,Equal Weight,False,2024
361,1,ALLOC00360,Short,SECID0010,Property Direct,Maple Grove Apartments,TKR010,CUSIP00010,ISIN000010,2025-07-17,2025-07-20,5779.52,219.0,1.0649,1265714.88,367.72,1265974.14,5779.52,1265714.88,367.72,108.46,1265974.14,Alpha Real Estate Fund,State Street,Core Plus,Core,Industrial,Goldman Sachs,Equal Weight,False,2025
362,1,ALLOC00361,Short,SECID0011,REIT Equity,Riverside Logistics Park,TKR011,CUSIP00011,ISIN000011,2023-11-25,2023-11-28,8974.05,488.81,1.0349,4386605.38,159.2,4386609.16,8974.05,4386605.38,159.2,155.42,4386609.16,Cedar Income Partners,BNY Mellon,Value Add,Core,Industrial,Barclays,Custom,False,2023
363,1,ALLOC00362,Short,SECID0012,Mortgage Bond,Lakeside Retail Center,TKR012,CUSIP00012,ISIN000012,2024-09-24,2024-09-25,4639.42,93.57,1.0382,434110.53,204.87,434138.8,4639.42,434110.53,204.87,176.6,434138.8,Delta Urban Holdings,BNY Mellon,Opportunistic,Opportunistic,Mixed Use,Barclays,Pro-Rata,True,2024
364,1,ALLOC00363,Sell,SECID0013,Real Estate Debt,Union Square Offices,TKR013,CUSIP00013,ISIN000013,2024-07-28,2024-07-31,3072.74,189.2,0.9869,581362.41,408.7,581589.56,3072.74,581362.41,408.7,181.55,581589.56,Alpha Real Estate Fund,State Street,Core,Core,Commercial,JPMorgan,Custom,True,2024
365,1,ALLOC00364,Cover,SECID0014,Mortgage Bond,Granite Business Center,TKR014,CUSIP00014,ISIN000014,2023-08-13,2023-08-14,6140.09,478.05,1.0099,2935270.02,113.87,2935284.02,6140.09,2935270.02,113.87,99.87,2935284.02,Beacon Property Trust,BNY Mellon,Core Plus,Value Add,Residential,Goldman Sachs,Custom,False,2023
366,1,ALLOC00365,Sell,SECID0015,Property Direct,Riverside Logistics Park,TKR015,CUSIP00015,ISIN000015,2025-05-05,2025-05-06,10423.38,252.17,0.9433,2628463.73,245.25,2628517.39,10423.38,2628463.73,245.25,191.59,2628517.39,Evergreen REIT Fund,BNY Mellon,Core Plus,Opportunistic,Industrial,JPMorgan,Equal Weight,False,2025
367,1,ALLOC00366,Short,SECID0016,Real Estate Debt,Cedar Heights Residences,TKR016,CUSIP00016,ISIN000016,2025-03-12,2025-03-15,19411.57,40.93,0.9894,794515.56,208.5,794678.22,19411.57,794515.56,208.5,45.84,794678.22,Delta Urban Holdings,BNY Mellon,Value Add,Value Add,Commercial,Morgan Stanley,Custom,True,2025
368,1,ALLOC00367,Buy,SECID0017,Mortgage Bond,Maple Grove Apartments,TKR017,CUSIP00017,ISIN000017,2025-10-20,2025-10-21,16285.11,132.06,1.0127,2150611.63,445.28,2150990.79,16285.11,2150611.63,445.28,66.12,2150990.79,Evergreen REIT Fund,BNY Mellon,Core Plus,Core,Mixed Use,Citi,Equal Weight,False,2025
369,1,ALLOC00368,Sell,SECID0018,Real Estate Debt,Skyline Tower,TKR018,CUSIP00018,ISIN000018,2023-08-13,2023-08-14,15846.5,145.34,0.9286,2303130.31,423.89,2303537.69,15846.5,2303130.31,423.89,16.51,2303537.69,Cedar Income Partners,BNY Mellon,Core,Opportunistic,Industrial,JPMorgan,Custom,False,2023
370,1,ALLOC00369,Sell,SECID0019,Property Direct,Union Square Offices,TKR019,CUSIP00019,ISIN000019,2025-09-07,2025-09-10,3845.08,462.62,1.021,1778810.91,147.81,1778941.91,3845.08,1778810.91,147.81,16.81,1778941.91,Delta Urban Holdings,BNY Mellon,Core Plus,Value Add,Industrial,Morgan Stanley,Pro-Rata,False,2025
371,1,ALLOC00370,Cover,SECID0020,Real Estate Debt,Lakeside Retail Center,TKR020,CUSIP00020,ISIN000020,2023-01-21,2023-01-24,15271.24,48.57,0.993,741724.13,454.9,742145.25,15271.24,741724.13,454.9,33.78,742145.25,Cedar Income Partners,State Street,Value Add,Core,Industrial,Morgan Stanley,Equal Weight,False,2023
372,1,ALLOC00371,Sell,SECID0021,Property Direct,Granite Business Center,TKR021,CUSIP00021,ISIN000021,2024-03-19,2024-03-20,6523.79,18.31,0.9105,119450.59,163.27,119515.83,6523.79,119450.59,163.27,98.03,119515.83,Evergreen REIT Fund,State Street,Core,Value Add,Mixed Use,Morgan Stanley,Custom,True,2024
373,1,ALLOC00372,Cover,SECID0022,REIT Equity,Harbor Plaza,TKR022,CUSIP00022,ISIN000022,2025-05-11,2025-05-14,15154.18,29.3,1.0023,444017.47,361.39,444234.7,15154.18,444017.47,361.39,144.16,444234.7,Beacon Property Trust,State Street,Core Plus,Opportunistic,Commercial,Goldman Sachs,Custom,False,2025
374,1,ALLOC00373,Cover,SECID0023,Real Estate Debt,Harbor Plaza,TKR023,CUSIP00023,ISIN000023,2024-02-14,2024-02-16,15041.93,251.3,1.009,3780037.01,262.34,3780169.2,15041.93,3780037.01,262.34,130.15,3780169.2,Beacon Property Trust,BNY Mellon,Opportunistic,Core Plus,Industrial,Morgan Stanley,Pro-Rata,True,2024
375,1,ALLOC00374,Sell,SECID0024,Real Estate Debt,Maple Grove Apartments,TKR024,CUSIP00024,ISIN000024,2025-11-18,2025-11-19,1144.41,423.02,0.9451,484108.32,21.2,484081.81,1144.41,484108.32,21.2,47.71,484081.81,Evergreen REIT Fund,BNY Mellon,Value Add,Core,Mixed Use,Goldman Sachs,Equal Weight,False,2025
376,1,ALLOC00375,Cover,SECID0025,REIT Equity,Cedar Heights Residences,TKR025,CUSIP00025,ISIN000025,2024-01-22,2024-01-25,13972.78,279.52,0.908,3905671.47,294.83,3905920.58,13972.78,3905671.47,294.83,45.72,3905920.58,Alpha Real Estate Fund,Northern Trust,Value Add,Opportunistic,Mixed Use,Morgan Stanley,Pro-Rata,True,2024
377,1,ALLOC00376,Short,SECID0026,Property Direct,Union Square Offices,TKR026,CUSIP00026,ISIN000026,2025-12-20,2025-12-22,5386.37,193.41,0.9777,1041777.82,417.41,1042043.17,5386.37,1041777.82,417.41,152.06,1042043.17,Cedar Income Partners,BNY Mellon,Core,Core Plus,Industrial,Barclays,Pro-Rata,False,2025
378,1,ALLOC00377,Sell,SECID0027,Real Estate Debt,Riverside Logistics Park,TKR027,CUSIP00027,ISIN000027,2025-11-22,2025-11-25,15423.33,110.25,0.9225,1700422.13,193.73,1700590.05,15423.33,1700422.13,193.73,25.81,1700590.05,Beacon Property Trust,Northern Trust,Value Add,Value Add,Mixed Use,Goldman Sachs,Equal Weight,True,2025
379,1,ALLOC00378,Cover,SECID0028,Property Direct,Lakeside Retail Center,TKR028,CUSIP00028,ISIN000028,2025-05-07,2025-05-10,573.87,16.06,1.0659,9216.35,430.18,9601.29,573.87,9216.35,430.18,45.24,9601.29,Delta Urban Holdings,Northern Trust,Opportunistic,Core,Mixed Use,Citi,Equal Weight,False,2025
380,1,ALLOC00379,Short,SECID0029,REIT Equity,Riverside Logistics Park,TKR029,CUSIP00029,ISIN000029,2025-04-03,2025-04-06,2234.51,10.13,0.9062,22635.59,25.01,22653.41,2234.51,22635.59,25.01,7.19,22653.41,Delta Urban Holdings,BNY Mellon,Opportunistic,Core Plus,Residential,JPMorgan,Pro-Rata,True,2025
381,1,ALLOC00380,Sell,SECID0030,Property Direct,Lakeside Retail Center,TKR030,CUSIP00030,ISIN000030,2024-12-12,2024-12-13,5671.58,330.28,0.9595,1873209.44,17.5,1873198.53,5671.58,1873209.44,17.5,28.41,1873198.53,Beacon Property Trust,State Street,Core Plus,Core,Commercial,Goldman Sachs,Pro-Rata,True,2024
382,1,ALLOC00381,Sell,SECID0031,Real Estate Debt,Harbor Plaza,TKR031,CUSIP00031,ISIN000031,2025-04-15,2025-04-18,13928.88,143.84,0.9045,2003530.1,281.62,2003794.38,13928.88,2003530.1,281.62,17.34,2003794.38,Delta Urban Holdings,Northern Trust,Core,Core Plus,Residential,Barclays,Custom,False,2025
383,1,ALLOC00382,Cover,SECID0032,Real Estate Debt,Riverside Logistics Park,TKR032,CUSIP00032,ISIN000032,2024-03-01,2024-03-04,17958.42,331.74,1.0919,5957526.25,438.19,5957821.01,17958.42,5957526.25,438.19,143.43,5957821.01,Alpha Real Estate Fund,Northern Trust,Value Add,Opportunistic,Commercial,Barclays,Pro-Rata,True,2024
384,1,ALLOC00383,Short,SECID0033,Mortgage Bond,Lakeside Retail Center,TKR033,CUSIP00033,ISIN000033,2025-07-18,2025-07-21,9821.7,123.45,1.0697,1212488.87,23.65,1212436.53,9821.7,1212488.87,23.65,75.99,1212436.53,Evergreen REIT Fund,State Street,Value Add,Value Add,Commercial,JPMorgan,Equal Weight,False,2025
